user,tag,attempts,solved,corpus_count,solve_rate,coverage,strength_score,weakness_score,is_weak
Aldk,dp,451,428,2442,0.949,0.1753,0.4848,0.5152,0
Aldk,divide and conquer,67,63,344,0.9403,0.1831,0.486,0.514,0
Aldk,interactive,55,53,278,0.9636,0.1906,0.4998,0.5002,0
Aldk,chinese remainder theorem,4,4,24,1.0,0.1667,0.5,0.5,0
Aldk,2-sat,7,7,40,1.0,0.175,0.505,0.495,0
Aldk,strings,170,163,792,0.9588,0.2058,0.507,0.493,0
Aldk,implementation,606,589,2965,0.9719,0.1987,0.508,0.492,0
Aldk,number theory,199,188,862,0.9447,0.2181,0.5087,0.4913,0
Aldk,brute force,458,437,1935,0.9541,0.2258,0.5172,0.4828,0
Aldk,binary search,284,274,1247,0.9648,0.2197,0.5178,0.4822,0
Aldk,bitmasks,162,155,686,0.9568,0.2259,0.5183,0.4817,0
Aldk,combinatorics,165,164,813,0.9939,0.2017,0.5186,0.4814,0
Aldk,sortings,281,271,1212,0.9644,0.2236,0.5199,0.4801,0
Aldk,constructive algorithms,476,459,2035,0.9643,0.2256,0.521,0.479,0
Aldk,math,817,797,3356,0.9755,0.2375,0.5327,0.4673,0
Aldk,greedy,907,875,3429,0.9647,0.2552,0.539,0.461,0
Aldk,two pointers,173,165,625,0.9538,0.264,0.5399,0.4601,0
Aldk,ternary search,20,19,69,0.95,0.2754,0.5452,0.4548,0
Aldk,games,74,73,287,0.9865,0.2544,0.5472,0.4528,0
Aldk,schedules,4,4,14,1.0,0.2857,0.5714,0.4286,0
AlesL0,*special,1,0,370,0.0,0.0,0.0,1.0,1
AlesL0,string suffix structures,5,1,100,0.2,0.01,0.086,0.914,1
AlesL0,hashing,11,4,235,0.3636,0.017,0.1557,0.8443,1
AlesL0,flows,2,1,160,0.5,0.0062,0.2038,0.7962,1
AlesL0,probabilities,6,4,265,0.6667,0.0151,0.2757,0.7243,1
AlesL0,shortest paths,14,9,291,0.6429,0.0309,0.2757,0.7243,1
AlesL0,ternary search,3,2,69,0.6667,0.029,0.2841,0.7159,1
AlesL0,data structures,63,47,1974,0.746,0.0238,0.3127,0.6873,1
AlesL0,trees,26,20,934,0.7692,0.0214,0.3205,0.6795,1
AlesL0,binary search,60,45,1247,0.75,0.0361,0.3217,0.6783,1
AlesL0,strings,34,26,792,0.7647,0.0328,0.3256,0.6744,1
AlesL0,dsu,10,8,405,0.8,0.0198,0.3319,0.6681,1
AlesL0,interactive,20,15,278,0.75,0.054,0.3324,0.6676,1
AlesL0,graphs,33,27,1187,0.8182,0.0227,0.3409,0.6591,1
AlesL0,implementation,103,87,2965,0.8447,0.0293,0.3555,0.6445,1
AlesL0,dp,95,80,2442,0.8421,0.0328,0.3565,0.6435,1
AlesL0,dfs and similar,36,31,1040,0.8611,0.0298,0.3623,0.6377,1
AlesL0,bitmasks,29,25,686,0.8621,0.0364,0.3667,0.6333,1
AlesL0,geometry,10,9,419,0.9,0.0215,0.3729,0.6271,1
AlesL0,divide and conquer,10,9,344,0.9,0.0262,0.3757,0.6243,1
AlesL0,constructive algorithms,123,107,2035,0.8699,0.0526,0.3795,0.6205,1
AlesL0,brute force,99,88,1935,0.8889,0.0455,0.3828,0.6172,1
AlesL0,two pointers,30,27,625,0.9,0.0432,0.3859,0.6141,1
AlesL0,math,209,185,3356,0.8852,0.0551,0.3871,0.6129,1
AlesL0,combinatorics,34,31,813,0.9118,0.0381,0.3876,0.6124,1
AlesL0,number theory,54,48,862,0.8889,0.0557,0.389,0.611,1
AlesL0,greedy,237,211,3429,0.8903,0.0615,0.393,0.607,1
AlesL0,sortings,59,56,1212,0.9492,0.0462,0.4074,0.5926,1
AlesL0,fft,2,2,110,1.0,0.0182,0.4109,0.5891,1
AlesL0,graph matchings,2,2,104,1.0,0.0192,0.4115,0.5885,1
AlesL0,matrices,4,4,137,1.0,0.0292,0.4175,0.5825,1
AlesL0,2-sat,2,2,40,1.0,0.05,0.43,0.57,1
AlesL0,schedules,1,1,14,1.0,0.0714,0.4429,0.5571,1
AlesL0,chinese remainder theorem,2,2,24,1.0,0.0833,0.45,0.55,0
AlesL0,games,24,24,287,1.0,0.0836,0.4502,0.5498,0
AlexSkv,interactive,1,0,278,0.0,0.0,0.0,1.0,1
AlexSkv,divide and conquer,3,1,344,0.3333,0.0029,0.1351,0.8649,1
AlexSkv,dsu,2,1,405,0.5,0.0025,0.2015,0.7985,1
AlexSkv,shortest paths,2,1,291,0.5,0.0034,0.2021,0.7979,1
AlexSkv,data structures,13,7,1974,0.5385,0.0035,0.2175,0.7825,1
AlexSkv,dfs and similar,8,5,1040,0.625,0.0048,0.2529,0.7471,1
AlexSkv,binary search,11,7,1247,0.6364,0.0056,0.2579,0.7421,1
AlexSkv,trees,9,6,934,0.6667,0.0064,0.2705,0.7295,1
AlexSkv,graphs,13,9,1187,0.6923,0.0076,0.2815,0.7185,1
AlexSkv,bitmasks,13,9,686,0.6923,0.0131,0.2848,0.7152,1
AlexSkv,strings,10,7,792,0.7,0.0088,0.2853,0.7147,1
AlexSkv,brute force,25,18,1935,0.72,0.0093,0.2936,0.7064,1
AlexSkv,dp,20,15,2442,0.75,0.0061,0.3037,0.6963,1
AlexSkv,geometry,5,4,419,0.8,0.0095,0.3257,0.6743,1
AlexSkv,constructive algorithms,36,29,2035,0.8056,0.0143,0.3308,0.6692,1
AlexSkv,combinatorics,11,9,813,0.8182,0.0111,0.3339,0.6661,1
AlexSkv,implementation,30,25,2965,0.8333,0.0084,0.3384,0.6616,1
AlexSkv,math,54,45,3356,0.8333,0.0134,0.3414,0.6586,1
AlexSkv,games,6,5,287,0.8333,0.0174,0.3438,0.6562,1
AlexSkv,greedy,61,52,3429,0.8525,0.0152,0.3501,0.6499,1
AlexSkv,number theory,10,9,862,0.9,0.0104,0.3663,0.6337,1
AlexSkv,probabilities,1,1,265,1.0,0.0038,0.4023,0.5977,1
AlexSkv,sortings,12,12,1212,1.0,0.0099,0.4059,0.5941,1
AlexSkv,two pointers,7,7,625,1.0,0.0112,0.4067,0.5933,1
AlexSkv,chinese remainder theorem,1,1,24,1.0,0.0417,0.425,0.575,1
Alexanderter10,*special,1,0,370,0.0,0.0,0.0,1.0,1
Alexanderter10,ternary search,4,2,69,0.5,0.029,0.2174,0.7826,1
Alexanderter10,string suffix structures,3,2,100,0.6667,0.02,0.2787,0.7213,1
Alexanderter10,shortest paths,4,3,291,0.75,0.0103,0.3062,0.6938,1
Alexanderter10,data structures,56,43,1974,0.7679,0.0218,0.3202,0.6798,1
Alexanderter10,divide and conquer,9,7,344,0.7778,0.0203,0.3233,0.6767,1
Alexanderter10,combinatorics,30,23,813,0.7667,0.0283,0.3236,0.6764,1
Alexanderter10,interactive,19,14,278,0.7368,0.0504,0.325,0.675,1
Alexanderter10,two pointers,31,24,625,0.7742,0.0384,0.3327,0.6673,1
Alexanderter10,geometry,15,12,419,0.8,0.0286,0.3372,0.6628,1
Alexanderter10,dp,97,78,2442,0.8041,0.0319,0.3408,0.6592,1
Alexanderter10,bitmasks,45,35,686,0.7778,0.051,0.3417,0.6583,1
Alexanderter10,probabilities,6,5,265,0.8333,0.0189,0.3447,0.6553,1
Alexanderter10,binary search,57,47,1247,0.8246,0.0377,0.3524,0.6476,1
Alexanderter10,hashing,7,6,235,0.8571,0.0255,0.3582,0.6418,1
Alexanderter10,brute force,111,92,1935,0.8288,0.0475,0.3601,0.6399,1
Alexanderter10,graphs,29,26,1187,0.8966,0.0219,0.3718,0.6282,1
Alexanderter10,number theory,54,47,862,0.8704,0.0545,0.3809,0.6191,1
Alexanderter10,sortings,62,55,1212,0.8871,0.0454,0.3821,0.6179,1
Alexanderter10,dfs and similar,34,31,1040,0.9118,0.0298,0.3826,0.6174,1
Alexanderter10,implementation,146,131,2965,0.8973,0.0442,0.3854,0.6146,1
Alexanderter10,trees,28,26,934,0.9286,0.0278,0.3881,0.6119,1
Alexanderter10,dsu,14,13,405,0.9286,0.0321,0.3907,0.6093,1
Alexanderter10,greedy,296,260,3429,0.8784,0.0758,0.3968,0.6032,1
Alexanderter10,constructive algorithms,141,127,2035,0.9007,0.0624,0.3977,0.6023,1
Alexanderter10,communication,2,1,3,0.5,0.3333,0.4,0.6,1
Alexanderter10,math,232,212,3356,0.9138,0.0632,0.4034,0.5966,1
Alexanderter10,fft,1,1,110,1.0,0.0091,0.4055,0.5945,1
Alexanderter10,games,27,24,287,0.8889,0.0836,0.4057,0.5943,1
Alexanderter10,matrices,2,2,137,1.0,0.0146,0.4088,0.5912,1
Alexanderter10,strings,44,42,792,0.9545,0.053,0.4136,0.5864,1
Alexanderter10,graph matchings,4,4,104,1.0,0.0385,0.4231,0.5769,1
Alexanderter10,chinese remainder theorem,1,1,24,1.0,0.0417,0.425,0.575,1
Alexanderter10,schedules,1,1,14,1.0,0.0714,0.4429,0.5571,1
Alexanderter10,2-sat,3,3,40,1.0,0.075,0.445,0.555,1
Alwoosh,2-sat,2,1,40,0.5,0.025,0.215,0.785,1
Alwoosh,probabilities,14,9,265,0.6429,0.034,0.2775,0.7225,1
Alwoosh,*special,11,8,370,0.7273,0.0216,0.3039,0.6961,1
Alwoosh,matrices,10,8,137,0.8,0.0584,0.355,0.645,1
Alwoosh,meet-in-the-middle,8,6,51,0.75,0.1176,0.3706,0.6294,1
Alwoosh,interactive,40,31,278,0.775,0.1115,0.3769,0.6231,1
Alwoosh,geometry,21,19,419,0.9048,0.0453,0.3891,0.6109,1
Alwoosh,graphs,136,114,1187,0.8382,0.096,0.3929,0.6071,1
Alwoosh,dsu,47,40,405,0.8511,0.0988,0.3997,0.6003,1
Alwoosh,flows,11,10,160,0.9091,0.0625,0.4011,0.5989,1
Alwoosh,shortest paths,38,32,291,0.8421,0.11,0.4028,0.5972,1
Alwoosh,dp,312,264,2442,0.8462,0.1081,0.4033,0.5967,1
Alwoosh,fft,1,1,110,1.0,0.0091,0.4055,0.5945,1
Alwoosh,hashing,32,27,235,0.8438,0.1149,0.4064,0.5936,1
Alwoosh,ternary search,8,7,69,0.875,0.1014,0.4109,0.5891,1
Alwoosh,combinatorics,84,75,813,0.8929,0.0923,0.4125,0.5875,1
Alwoosh,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
Alwoosh,dfs and similar,144,125,1040,0.8681,0.1202,0.4193,0.5807,1
Alwoosh,trees,106,95,934,0.8962,0.1017,0.4195,0.5805,1
Alwoosh,graph matchings,15,13,104,0.8667,0.125,0.4217,0.5783,1
Alwoosh,games,36,32,287,0.8889,0.1115,0.4225,0.5775,1
Alwoosh,data structures,286,252,1974,0.8811,0.1277,0.429,0.571,1
Alwoosh,string suffix structures,5,5,100,1.0,0.05,0.43,0.57,1
Alwoosh,two pointers,113,97,625,0.8584,0.1552,0.4365,0.5635,1
Alwoosh,implementation,449,400,2965,0.8909,0.1349,0.4373,0.5627,1
Alwoosh,divide and conquer,50,45,344,0.9,0.1308,0.4385,0.5615,1
Alwoosh,brute force,347,301,1935,0.8674,0.1556,0.4403,0.5597,1
Alwoosh,bitmasks,120,105,686,0.875,0.1531,0.4418,0.5582,1
Alwoosh,schedules,1,1,14,1.0,0.0714,0.4429,0.5571,1
Alwoosh,sortings,212,186,1212,0.8774,0.1535,0.443,0.557,1
Alwoosh,constructive algorithms,365,326,2035,0.8932,0.1602,0.4534,0.5466,0
Alwoosh,strings,131,119,792,0.9084,0.1503,0.4535,0.5465,0
Alwoosh,number theory,147,133,862,0.9048,0.1543,0.4545,0.5455,0
Alwoosh,binary search,210,191,1247,0.9095,0.1532,0.4557,0.5443,0
Alwoosh,math,553,509,3356,0.9204,0.1517,0.4592,0.5408,0
Alwoosh,greedy,667,602,3429,0.9025,0.1756,0.4664,0.5336,0
Alwoosh,chinese remainder theorem,3,3,24,1.0,0.125,0.475,0.525,0
AmShZ,expression parsing,2,1,35,0.5,0.0286,0.2171,0.7829,1
AmShZ,graph matchings,9,6,104,0.6667,0.0577,0.3013,0.6987,1
AmShZ,*special,6,5,370,0.8333,0.0135,0.3414,0.6586,1
AmShZ,interactive,27,22,278,0.8148,0.0791,0.3734,0.6266,1
AmShZ,2-sat,6,5,40,0.8333,0.125,0.4083,0.5917,1
AmShZ,flows,13,12,160,0.9231,0.075,0.4142,0.5858,1
AmShZ,geometry,37,34,419,0.9189,0.0811,0.4163,0.5837,1
AmShZ,implementation,341,307,2965,0.9003,0.1035,0.4222,0.5778,1
AmShZ,meet-in-the-middle,2,2,51,1.0,0.0392,0.4235,0.5765,1
AmShZ,binary search,166,148,1247,0.8916,0.1187,0.4278,0.5722,1
AmShZ,brute force,238,217,1935,0.9118,0.1121,0.432,0.568,1
AmShZ,games,36,33,287,0.9167,0.115,0.4357,0.5643,1
AmShZ,math,484,439,3356,0.907,0.1308,0.4413,0.5587,1
AmShZ,sortings,204,181,1212,0.8873,0.1493,0.4445,0.5555,1
AmShZ,bitmasks,109,98,686,0.8991,0.1429,0.4453,0.5547,1
AmShZ,greedy,546,492,3429,0.9011,0.1435,0.4465,0.5535,1
AmShZ,two pointers,105,94,625,0.8952,0.1504,0.4483,0.5517,1
AmShZ,chinese remainder theorem,2,2,24,1.0,0.0833,0.45,0.55,0
AmShZ,strings,137,123,792,0.8978,0.1553,0.4523,0.5477,0
AmShZ,constructive algorithms,315,291,2035,0.9238,0.143,0.4553,0.5447,0
AmShZ,hashing,43,39,235,0.907,0.166,0.4624,0.5376,0
AmShZ,number theory,135,127,862,0.9407,0.1473,0.4647,0.5353,0
AmShZ,dp,456,419,2442,0.9189,0.1716,0.4705,0.5295,0
AmShZ,fft,13,13,110,1.0,0.1182,0.4709,0.5291,0
AmShZ,divide and conquer,68,62,344,0.9118,0.1802,0.4728,0.5272,0
AmShZ,probabilities,51,47,265,0.9216,0.1774,0.475,0.525,0
AmShZ,combinatorics,154,143,813,0.9286,0.1759,0.477,0.523,0
AmShZ,graphs,238,220,1187,0.9244,0.1853,0.481,0.519,0
AmShZ,dfs and similar,208,194,1040,0.9327,0.1865,0.485,0.515,0
AmShZ,ternary search,10,10,69,1.0,0.1449,0.487,0.513,0
AmShZ,dsu,91,83,405,0.9121,0.2049,0.4878,0.5122,0
AmShZ,trees,181,172,934,0.9503,0.1842,0.4906,0.5094,0
AmShZ,data structures,402,379,1974,0.9428,0.192,0.4923,0.5077,0
AmShZ,shortest paths,68,62,291,0.9118,0.2131,0.4925,0.5075,0
AmShZ,matrices,28,27,137,0.9643,0.1971,0.504,0.496,0
AmShZ,string suffix structures,25,24,100,0.96,0.24,0.528,0.472,0
AmShZ,schedules,3,3,14,1.0,0.2143,0.5286,0.4714,0
Amit-S-Sahu,games,2,1,287,0.5,0.0035,0.2021,0.7979,1
Amit-S-Sahu,shortest paths,2,1,291,0.5,0.0034,0.2021,0.7979,1
Amit-S-Sahu,trees,3,2,934,0.6667,0.0021,0.268,0.732,1
Amit-S-Sahu,dfs and similar,7,5,1040,0.7143,0.0048,0.2886,0.7114,1
Amit-S-Sahu,geometry,4,3,419,0.75,0.0072,0.3043,0.6957,1
Amit-S-Sahu,bitmasks,6,5,686,0.8333,0.0073,0.3377,0.6623,1
Amit-S-Sahu,binary search,7,6,1247,0.8571,0.0048,0.3457,0.6543,1
Amit-S-Sahu,dp,16,14,2442,0.875,0.0057,0.3534,0.6466,1
Amit-S-Sahu,constructive algorithms,21,20,2035,0.9524,0.0098,0.3868,0.6132,1
Amit-S-Sahu,math,48,46,3356,0.9583,0.0137,0.3916,0.6084,1
Amit-S-Sahu,brute force,26,25,1935,0.9615,0.0129,0.3924,0.6076,1
Amit-S-Sahu,greedy,33,32,3429,0.9697,0.0093,0.3935,0.6065,1
Amit-S-Sahu,implementation,63,61,2965,0.9683,0.0206,0.3996,0.6004,1
Amit-S-Sahu,data structures,5,5,1974,1.0,0.0025,0.4015,0.5985,1
Amit-S-Sahu,*special,1,1,370,1.0,0.0027,0.4016,0.5984,1
Amit-S-Sahu,two pointers,2,2,625,1.0,0.0032,0.4019,0.5981,1
Amit-S-Sahu,divide and conquer,2,2,344,1.0,0.0058,0.4035,0.5965,1
Amit-S-Sahu,graphs,7,7,1187,1.0,0.0059,0.4035,0.5965,1
Amit-S-Sahu,number theory,5,5,862,1.0,0.0058,0.4035,0.5965,1
Amit-S-Sahu,combinatorics,5,5,813,1.0,0.0062,0.4037,0.5963,1
Amit-S-Sahu,flows,1,1,160,1.0,0.0062,0.4038,0.5962,1
Amit-S-Sahu,sortings,10,10,1212,1.0,0.0083,0.405,0.595,1
Amit-S-Sahu,dsu,5,5,405,1.0,0.0123,0.4074,0.5926,1
Amit-S-Sahu,strings,19,19,792,1.0,0.024,0.4144,0.5856,1
Amit-S-Sahu,graph matchings,3,3,104,1.0,0.0288,0.4173,0.5827,1
Amit-S-Sahu,expression parsing,2,2,35,1.0,0.0571,0.4343,0.5657,1
Amit-S-Sahu,schedules,2,2,14,1.0,0.1429,0.4857,0.5143,0
Andimeo,flows,7,6,160,0.8571,0.0375,0.3654,0.6346,1
Andimeo,shortest paths,19,17,291,0.8947,0.0584,0.3929,0.6071,1
Andimeo,*special,2,2,370,1.0,0.0054,0.4032,0.5968,1
Andimeo,fft,2,2,110,1.0,0.0182,0.4109,0.5891,1
Andimeo,ternary search,8,7,69,0.875,0.1014,0.4109,0.5891,1
Andimeo,divide and conquer,36,32,344,0.8889,0.093,0.4114,0.5886,1
Andimeo,meet-in-the-middle,1,1,51,1.0,0.0196,0.4118,0.5882,1
Andimeo,string suffix structures,2,2,100,1.0,0.02,0.412,0.588,1
Andimeo,trees,78,73,934,0.9359,0.0782,0.4213,0.5787,1
Andimeo,geometry,27,26,419,0.963,0.0621,0.4224,0.5776,1
Andimeo,dfs and similar,100,93,1040,0.93,0.0894,0.4257,0.5743,1
Andimeo,dp,243,228,2442,0.9383,0.0934,0.4313,0.5687,1
Andimeo,data structures,170,163,1974,0.9588,0.0826,0.4331,0.5669,1
Andimeo,dsu,32,31,405,0.9688,0.0765,0.4334,0.5666,1
Andimeo,graphs,95,92,1187,0.9684,0.0775,0.4339,0.5661,1
Andimeo,hashing,22,21,235,0.9545,0.0894,0.4354,0.5646,1
Andimeo,implementation,284,275,2965,0.9683,0.0927,0.443,0.557,1
Andimeo,combinatorics,82,79,813,0.9634,0.0972,0.4437,0.5563,1
Andimeo,matrices,10,10,137,1.0,0.073,0.4438,0.5562,1
Andimeo,games,43,39,287,0.907,0.1359,0.4443,0.5557,1
Andimeo,interactive,30,29,278,0.9667,0.1043,0.4493,0.5507,1
Andimeo,chinese remainder theorem,2,2,24,1.0,0.0833,0.45,0.55,0
Andimeo,expression parsing,3,3,35,1.0,0.0857,0.4514,0.5486,0
Andimeo,graph matchings,10,10,104,1.0,0.0962,0.4577,0.5423,0
Andimeo,constructive algorithms,248,240,2035,0.9677,0.1179,0.4579,0.5421,0
Andimeo,strings,86,85,792,0.9884,0.1073,0.4597,0.5403,0
Andimeo,sortings,147,143,1212,0.9728,0.118,0.4599,0.5401,0
Andimeo,binary search,153,149,1247,0.9739,0.1195,0.4612,0.5388,0
Andimeo,brute force,257,249,1935,0.9689,0.1287,0.4648,0.5352,0
Andimeo,two pointers,86,84,625,0.9767,0.1344,0.4713,0.5287,0
Andimeo,math,483,472,3356,0.9772,0.1406,0.4753,0.5247,0
Andimeo,number theory,121,119,862,0.9835,0.1381,0.4762,0.5238,0
Andimeo,greedy,526,510,3429,0.9696,0.1487,0.4771,0.5229,0
Andimeo,2-sat,6,6,40,1.0,0.15,0.49,0.51,0
Andimeo,bitmasks,151,143,686,0.947,0.2085,0.5039,0.4961,0
Andimeo,probabilities,50,50,265,1.0,0.1887,0.5132,0.4868,0
Andimeo,communication,1,1,3,1.0,0.3333,0.6,0.4,0
Andimeo,schedules,5,5,14,1.0,0.3571,0.6143,0.3857,0
Andreasyan,*special,84,75,370,0.8929,0.2027,0.4788,0.5212,0
Andreasyan,expression parsing,6,6,35,1.0,0.1714,0.5029,0.4971,0
Andreasyan,fft,27,25,110,0.9259,0.2273,0.5067,0.4933,0
Andreasyan,geometry,128,121,419,0.9453,0.2888,0.5514,0.4486,0
Andreasyan,flows,47,46,160,0.9787,0.2875,0.564,0.436,0
Andreasyan,schedules,4,4,14,1.0,0.2857,0.5714,0.4286,0
Andreasyan,communication,1,1,3,1.0,0.3333,0.6,0.4,0
Andreasyan,implementation,1092,1077,2965,0.9863,0.3632,0.6124,0.3876,0
Andreasyan,string suffix structures,42,40,100,0.9524,0.4,0.621,0.379,0
Andreasyan,matrices,52,52,137,1.0,0.3796,0.6277,0.3723,0
Andreasyan,strings,317,315,792,0.9937,0.3977,0.6361,0.3639,0
Andreasyan,games,127,124,287,0.9764,0.4321,0.6498,0.3502,0
Andreasyan,brute force,836,825,1935,0.9868,0.4264,0.6506,0.3494,0
Andreasyan,math,1468,1449,3356,0.9871,0.4318,0.6539,0.3461,0
Andreasyan,divide and conquer,157,153,344,0.9745,0.4448,0.6567,0.3433,0
Andreasyan,meet-in-the-middle,22,22,51,1.0,0.4314,0.6588,0.3412,0
Andreasyan,graph matchings,45,45,104,1.0,0.4327,0.6596,0.3404,0
Andreasyan,sortings,547,538,1212,0.9835,0.4439,0.6598,0.3402,0
Andreasyan,probabilities,115,115,265,1.0,0.434,0.6604,0.3396,0
Andreasyan,number theory,396,392,862,0.9899,0.4548,0.6688,0.3312,0
Andreasyan,interactive,137,133,278,0.9708,0.4784,0.6754,0.3246,0
Andreasyan,binary search,602,592,1247,0.9834,0.4747,0.6782,0.3218,0
Andreasyan,greedy,1640,1620,3429,0.9878,0.4724,0.6786,0.3214,0
Andreasyan,constructive algorithms,975,964,2035,0.9887,0.4737,0.6797,0.3203,0
Andreasyan,dp,1180,1164,2442,0.9864,0.4767,0.6806,0.3194,0
Andreasyan,graphs,566,562,1187,0.9929,0.4735,0.6813,0.3187,0
Andreasyan,hashing,111,111,235,1.0,0.4723,0.6834,0.3166,0
Andreasyan,combinatorics,395,391,813,0.9899,0.4809,0.6845,0.3155,0
Andreasyan,shortest paths,141,140,291,0.9929,0.4811,0.6858,0.3142,0
Andreasyan,data structures,989,978,1974,0.9889,0.4954,0.6928,0.3072,0
Andreasyan,trees,467,464,934,0.9936,0.4968,0.6955,0.3045,0
Andreasyan,bitmasks,353,347,686,0.983,0.5058,0.6967,0.3033,0
Andreasyan,dfs and similar,539,535,1040,0.9926,0.5144,0.7057,0.2943,0
Andreasyan,two pointers,327,324,625,0.9908,0.5184,0.7074,0.2926,0
Andreasyan,dsu,228,223,405,0.9781,0.5506,0.7216,0.2784,0
Andreasyan,chinese remainder theorem,13,13,24,1.0,0.5417,0.725,0.275,0
Andreasyan,ternary search,40,40,69,1.0,0.5797,0.7478,0.2522,0
Andreasyan,2-sat,25,25,40,1.0,0.625,0.775,0.225,0
Andrew-13,expression parsing,1,0,35,0.0,0.0,0.0,1.0,1
Andrew-13,string suffix structures,4,3,100,0.75,0.03,0.318,0.682,1
Andrew-13,flows,5,4,160,0.8,0.025,0.335,0.665,1
Andrew-13,matrices,5,4,137,0.8,0.0292,0.3375,0.6625,1
Andrew-13,graph matchings,5,4,104,0.8,0.0385,0.3431,0.6569,1
Andrew-13,shortest paths,16,13,291,0.8125,0.0447,0.3518,0.6482,1
Andrew-13,graphs,72,65,1187,0.9028,0.0548,0.394,0.606,1
Andrew-13,data structures,135,121,1974,0.8963,0.0613,0.3953,0.6047,1
Andrew-13,divide and conquer,22,20,344,0.9091,0.0581,0.3985,0.6015,1
Andrew-13,probabilities,14,13,265,0.9286,0.0491,0.4009,0.5991,1
Andrew-13,trees,60,55,934,0.9167,0.0589,0.402,0.598,1
Andrew-13,dfs and similar,70,64,1040,0.9143,0.0615,0.4026,0.5974,1
Andrew-13,hashing,14,13,235,0.9286,0.0553,0.4046,0.5954,1
Andrew-13,strings,45,42,792,0.9333,0.053,0.4052,0.5948,1
Andrew-13,number theory,69,63,862,0.913,0.0731,0.4091,0.5909,1
Andrew-13,geometry,21,20,419,0.9524,0.0477,0.4096,0.5904,1
Andrew-13,two pointers,55,50,625,0.9091,0.08,0.4116,0.5884,1
Andrew-13,dp,163,153,2442,0.9387,0.0627,0.4131,0.5869,1
Andrew-13,interactive,29,26,278,0.8966,0.0935,0.4147,0.5853,1
Andrew-13,fft,3,3,110,1.0,0.0273,0.4164,0.5836,1
Andrew-13,dsu,42,38,405,0.9048,0.0938,0.4182,0.5818,1
Andrew-13,binary search,96,90,1247,0.9375,0.0722,0.4183,0.5817,1
Andrew-13,implementation,162,158,2965,0.9753,0.0533,0.4221,0.5779,1
Andrew-13,brute force,162,152,1935,0.9383,0.0786,0.4224,0.5776,1
Andrew-13,bitmasks,65,62,686,0.9538,0.0904,0.4358,0.5642,1
Andrew-13,math,310,299,3356,0.9645,0.0891,0.4393,0.5607,1
Andrew-13,sortings,108,105,1212,0.9722,0.0866,0.4409,0.5591,1
Andrew-13,schedules,1,1,14,1.0,0.0714,0.4429,0.5571,1
Andrew-13,combinatorics,75,73,813,0.9733,0.0898,0.4432,0.5568,1
Andrew-13,2-sat,3,3,40,1.0,0.075,0.445,0.555,1
Andrew-13,greedy,391,373,3429,0.954,0.1088,0.4469,0.5531,1
Andrew-13,chinese remainder theorem,2,2,24,1.0,0.0833,0.45,0.55,0
Andrew-13,constructive algorithms,241,232,2035,0.9627,0.114,0.4535,0.5465,0
Andrew-13,ternary search,7,7,69,1.0,0.1014,0.4609,0.5391,0
Andrew-13,games,44,43,287,0.9773,0.1498,0.4808,0.5192,0
Andwerp,string suffix structures,10,9,100,0.9,0.09,0.414,0.586,1
Andwerp,*special,10,10,370,1.0,0.027,0.4162,0.5838,1
Andwerp,chinese remainder theorem,1,1,24,1.0,0.0417,0.425,0.575,1
Andwerp,ternary search,9,8,69,0.8889,0.1159,0.4251,0.5749,1
Andwerp,graph matchings,12,11,104,0.9167,0.1058,0.4301,0.5699,1
Andwerp,fft,6,6,110,1.0,0.0545,0.4327,0.5673,1
Andwerp,expression parsing,2,2,35,1.0,0.0571,0.4343,0.5657,1
Andwerp,geometry,37,36,419,0.973,0.0859,0.4407,0.5593,1
Andwerp,flows,12,12,160,1.0,0.075,0.445,0.555,1
Andwerp,meet-in-the-middle,4,4,51,1.0,0.0784,0.4471,0.5529,1
Andwerp,matrices,13,13,137,1.0,0.0949,0.4569,0.5431,0
Andwerp,probabilities,26,26,265,1.0,0.0981,0.4589,0.5411,0
Andwerp,trees,135,129,934,0.9556,0.1381,0.4651,0.5349,0
Andwerp,hashing,38,36,235,0.9474,0.1532,0.4709,0.5291,0
Andwerp,graphs,174,171,1187,0.9828,0.1441,0.4795,0.5205,0
Andwerp,dfs and similar,165,160,1040,0.9697,0.1538,0.4802,0.5198,0
Andwerp,data structures,321,314,1974,0.9782,0.1591,0.4867,0.5133,0
Andwerp,strings,136,132,792,0.9706,0.1667,0.4882,0.5118,0
Andwerp,implementation,478,470,2965,0.9833,0.1585,0.4884,0.5116,0
Andwerp,divide and conquer,51,51,344,1.0,0.1483,0.489,0.511,0
Andwerp,2-sat,6,6,40,1.0,0.15,0.49,0.51,0
Andwerp,dsu,62,62,405,1.0,0.1531,0.4919,0.5081,0
Andwerp,interactive,43,43,278,1.0,0.1547,0.4928,0.5072,0
Andwerp,dp,434,424,2442,0.977,0.1736,0.495,0.505,0
Andwerp,shortest paths,51,50,291,0.9804,0.1718,0.4952,0.5048,0
Andwerp,combinatorics,135,134,813,0.9926,0.1648,0.4959,0.5041,0
Andwerp,number theory,156,156,862,1.0,0.181,0.5086,0.4914,0
Andwerp,math,636,632,3356,0.9937,0.1883,0.5105,0.4895,0
Andwerp,bitmasks,141,138,686,0.9787,0.2012,0.5122,0.4878,0
Andwerp,brute force,395,388,1935,0.9823,0.2005,0.5132,0.4868,0
